node,lng,lat
20038,121.3912804,31.2709588
20039,121.3919061,31.2739238
20040,121.3916497,31.2738366
20041,121.4063194,31.2749785
20042,121.4006905,31.2723492
20043,121.4072587,31.2697664
20044,121.4162758,31.2769626
20045,121.4004099,31.260173
20046,121.4167295,31.2767277
20047,121.4141224,31.2672351
20048,121.4048338,31.2616899
20049,121.4173096,31.2766365
20050,121.4051767,31.2659767
20051,121.4053031,31.2659675
20052,121.3995679,31.2778517
20053,121.4182859,31.2766454
20054,121.4054872,31.2675035
20055,121.4166342,31.2667254
20056,121.4141015,31.267139
20057,121.4010888,31.2780864
20058,121.4166325,31.2654202
20059,121.3931124,31.2781589
20060,121.4164985,31.2768583
20061,121.4168645,31.2766771
20062,121.4048012,31.2624238
20063,121.4049517,31.2617065
20064,121.3989754,31.277826
20065,121.417541,31.2766302
20066,121.4006886,31.278048
20067,121.4173931,31.2625593
20068,121.4053376,31.2675276
20069,121.4026348,31.2526559
20070,121.4138119,31.2554509
20071,121.4133724,31.2552459
20072,121.4143053,31.2556246
20073,121.4129002,31.2550951
20074,121.4171908,31.2576212
20075,121.4138414,31.2554108
20076,121.4172857,31.2576932
20077,121.4133515,31.255286
20078,121.4147305,31.255881
20079,121.4142619,31.2556677
20080,121.4027665,31.2471237
20081,121.4049762,31.2450772
20082,121.4105243,31.2462208
20083,121.3995843,31.2467082
20084,121.4034138,31.2473947
20085,121.4142107,31.2491634
20086,121.4053096,31.2445196
20087,121.4114618,31.2457259
20088,121.4201444,31.2521321
20089,121.4166651,31.2499962
20090,121.39766,31.2471358
20091,121.4014769,31.2469923
20092,121.3926672,31.2465972
20093,121.4172086,31.2506128
20094,121.4008409,31.2468837
20095,121.4058671,31.2476627
20096,121.42225,31.2529359
20097,121.4051494,31.2448117
20098,121.3996015,31.2465997
20099,121.4258868,31.2550345
20100,121.4151765,31.2491502
20101,121.3962773,31.2465622
20102,121.4046392,31.2475621
20103,121.3982457,31.246597
20104,121.4085984,31.247078
20105,121.4149819,31.2491314
20106,121.400243,31.2466867
20107,121.4008722,31.2467792
20108,121.4266349,31.2554399
20109,121.4027433,31.24724
20110,121.4048961,31.2450423
20111,121.3927001,31.2467538
20112,121.4203718,31.2522353
20113,121.4174833,31.2508396
20114,121.3989622,31.2465354
20115,121.4095429,31.2466308
20116,121.4034542,31.2472796
20117,121.413227,31.2490278
20118,121.4053734,31.2445783
20119,121.3933293,31.246546
20120,121.4051787,31.2475336
20121,121.4002112,31.2467976
20122,121.4100334,31.2464227
20123,121.4031378,31.2507008
20124,121.3983167,31.2464764
20125,121.4153626,31.2492008
20126,121.4015115,31.246889
20127,121.4119876,31.24547
20128,121.4205888,31.252319
20129,121.4050661,31.24476
20130,121.416777,31.2501119
20131,121.407091,31.2474299
20132,121.3933386,31.2466949
20133,121.4110004,31.2459859
20134,121.396274,31.246423
20135,121.398945,31.2466439
20136,121.320379,31.1585215
20137,121.3953485,31.2598568
20138,121.3965176,31.2546587
20139,121.3964073,31.2554879
20140,121.3963063,31.2526092
20141,121.396384,31.2568276
20142,121.3956774,31.2584396
20143,121.396416,31.2552124
20144,121.3962829,31.2573501
20145,121.3955188,31.2591488
20146,121.3951166,31.2603033
20147,121.3963488,31.2570955
20148,121.3954271,31.2596232
20149,121.3966159,31.2543823
20150,121.3956089,31.2586371
20151,121.3945812,31.261087
20152,121.396172,31.2576022
20153,121.3954826,31.259387
20154,121.3957836,31.2582449
20155,121.3964581,31.2549897
20156,121.3946891,31.260892
20157,121.3623156,31.145225
20158,121.3621933,31.1453889
20159,121.3622525,31.1453117
20160,121.3452398,31.1360874
20161,121.3364581,31.1504682
20162,121.3547651,31.1258032
20163,121.3473896,31.1333042
20164,121.3557729,31.1242426
20165,121.3435146,31.1386416
20166,121.3321246,31.1567968
20167,121.3408222,31.1459167
20168,121.3469855,31.1491183
20169,121.3476659,31.1327475
20170,121.3489914,31.1315191
20171,121.3597668,31.1148429
20172,121.3505958,31.1302631
20173,121.3440938,31.1376972
20174,121.3353838,31.1519417
20175,121.3543049,31.1266191
20176,121.3368403,31.1496699
20177,121.3418294,31.1414389
20178,121.3490801,31.1315647
20179,121.3537012,31.1272935
20180,121.3336605,31.1546139
20181,121.3554957,31.1246142
20182,121.3461101,31.1489812
20183,121.3548779,31.1258574
20184,121.3474964,31.1331825
20185,121.3589387,31.1168533
20186,121.3227348,31.1711497
20187,121.3369198,31.1492979
20188,121.3645387,31.1036165
20189,121.3223218,31.1708235
20190,121.3314426,31.1575242
20191,121.3452513,31.1358422
20192,121.3550313,31.1253976
20193,121.3474206,31.1330361
20194,121.3588583,31.1168246
20195,121.3342828,31.1535456
20196,121.3475799,31.1493184
20197,121.3445715,31.1367531
20198,121.3338343,31.1544975
20199,121.3506376,31.1299521
20200,121.3551205,31.1254536
20201,121.3354584,31.1519765
20202,121.3472836,31.1491917
20203,121.3481694,31.1324264
20204,121.3532275,31.1277448
20205,121.3460412,31.1350157
20206,121.3355114,31.1520191
20207,121.3472967,31.1334072
20208,121.3555762,31.1246395
20209,121.3370196,31.1493337
20210,121.340462,31.1456875
20211,121.353582,31.1272358
20212,121.3492972,31.1313698
20213,121.3492065,31.1313209
20214,121.3538918,31.1270904
20215,121.344718,31.1367571
20216,121.3335935,31.1543827
20217,121.3556843,31.1242218
20218,121.3320242,31.1567551
20219,121.3528279,31.1462494
20220,121.3479071,31.1326776
20221,121.3592597,31.1158186
20222,121.3343629,31.1535927
20223,121.3456839,31.1488345
20224,121.3546012,31.1262389
20225,121.3315364,31.1575722
20226,121.3439907,31.1376501
20227,121.3479414,31.132489
20228,121.3249511,31.1687304
20229,121.3593451,31.1158456
20230,121.3231886,31.1709133
20231,121.3367303,31.1496487
20232,121.345884,31.148922
20233,121.3220195,31.1709729
20234,121.3354128,31.1521787
20235,121.3544898,31.1261878
20236,121.3553658,31.1250235
20237,121.3361939,31.1503858
20238,121.3537808,31.1270333
20239,121.3538098,31.1431379
20240,121.3538605,31.1432307
20241,121.3539375,31.143302
20242,121.353705,31.1431238
20243,121.3544171,31.1364594
20244,121.3540071,31.1431681
20245,121.3538932,31.1431502
20246,121.3546857,31.1436177
20247,121.3537886,31.1431791
20248,121.3578626,31.1379035
20249,121.3547701,31.1435021
20250,121.4091295,31.1867081
20251,121.359735,31.2872247
20252,121.3535755,31.2894079
20253,121.3865789,31.2528525
20254,121.3516061,31.2901612
20255,121.3869474,31.2537594
20256,121.359999,31.2871452
20257,121.3590633,31.2873609
20258,121.3559349,31.2884416
20259,121.3875583,31.2571803
20260,121.3549098,31.28884
20261,121.3496034,31.290784
20262,121.3536031,31.2894711
20263,121.3498916,31.2906106
20264,121.387106,31.2544993
20265,121.386736,31.2538222
20266,121.3597119,31.2871551
20267,121.34992,31.2907067
20268,121.3501258,31.2905344
20269,121.3590924,31.2874292
20270,121.3482244,31.2910521
20271,121.3845058,31.2490575
20272,121.352119,31.2899101
20273,121.386917,31.2545267
20274,121.352976,31.289631
20275,121.3599879,31.2870694
20276,121.3482405,31.2911215
20277,121.3625097,31.2580218
20278,121.3861907,31.2520962
20279,121.3876589,31.2576731
20280,121.3866389,31.2535147
20281,121.3606692,31.2868055
20282,121.3516893,31.2900476
20283,121.3868686,31.2541467
20284,121.3870496,31.2541137
20285,121.3601547,31.2871008
20286,121.3478058,31.2912626
20287,121.3540659,31.2892742
20288,121.3486688,31.2909265
20289,121.3521554,31.2899735
20290,121.3877334,31.2581399
20291,121.3477729,31.2911967
20292,121.3577282,31.2878157
20293,121.357576,31.2879403
20294,121.3860485,31.2521534
20295,121.3870139,31.254118
20296,121.3868463,31.2534552
20297,121.3486909,31.2910044
20298,121.3864226,31.2525031
20299,121.3495717,31.2907095
20300,121.3868316,31.2541474
20301,121.3601528,31.2870189
20302,121.3272153,31.2967985
20303,121.3228689,31.3025231
20304,121.345171,31.2920663
20305,121.3259111,31.2968
20306,121.3097233,31.2904941
20307,121.3231578,31.3028825
20308,121.3175926,31.2965196
20309,121.3152971,31.2976338
20310,121.3261731,31.2967999
20311,121.330794,31.2959356
20312,121.3277149,31.2966345
20313,121.3176266,31.2964324
20314,121.3438861,31.2925001
20315,121.3135327,31.2999625
20316,121.323922,31.3034069
20317,121.3159315,31.2971622
20318,121.3178123,31.2965903
20319,121.3266934,31.296855
20320,121.3248059,31.3041012
20321,121.320178,31.2927372
20322,121.3162092,31.2968525
20323,121.3169463,31.295923
20324,121.3234985,31.3032005
20325,121.3424771,31.292982
20326,121.3213968,31.2967104
20327,121.322955,31.3024688
20328,121.326432,31.2967949
20329,121.3444628,31.2923208
20330,121.3156437,31.2974145
20331,121.3171891,31.2961411
20332,121.3274618,31.2966811
20333,121.3252982,31.3044104
20334,121.3430204,31.2928242
20335,121.3178297,31.2965053
20336,121.3138118,31.2996597
20337,121.3269556,31.2968338
20338,121.3242693,31.3037643
20339,121.3170167,31.2963406
20340,121.3451931,31.2921466
20341,121.3279631,31.2965799
20342,121.3222877,31.3016539
20343,121.3153747,31.2976868
20344,121.3168944,31.2959766
20345,121.3412891,31.2932694
20346,121.3272071,31.2967264
20347,121.324312,31.3036741
20348,121.3177292,31.2964759
20349,121.3438243,31.2926051
20350,121.3311862,31.2957615
20351,121.3238716,31.3034945
20352,121.3158645,31.2970971
20353,121.3261698,31.2968734
20354,121.3176947,31.2965582
20355,121.3412745,31.2931949
20356,121.3224019,31.3018684
20357,121.3277315,31.296708
20358,121.3171366,31.2962019
20359,121.3173837,31.2963158
20360,121.3209209,31.2997085
20361,121.3174148,31.2960143
20362,121.3235573,31.3031207
20363,121.3248605,31.3040193
20364,121.3424636,31.2929122
20365,121.3150442,31.2979267
20366,121.3266901,31.2967822
20367,121.3282607,31.3061591
20368,121.3198865,31.2965814
20369,121.317491,31.2958539
20370,121.3274776,31.2967525
20371,121.342992,31.2927602
20372,121.3214022,31.296635
20373,121.3312017,31.2958322
20374,121.326432,31.2968699
20375,121.3253562,31.3043313
20376,121.3179303,31.2965093
20377,121.3155775,31.2973516
20378,121.3232405,31.3028076
20379,121.3150015,31.2979852
20380,121.3269523,31.296761
20381,121.3282035,31.3062347
20382,121.3419465,31.2930253
20383,121.3173369,31.2959701
20384,121.3171968,31.296258
20385,121.3224885,31.3018033
20386,121.3307808,31.2958644
20387,121.3096738,31.2905482
20388,121.3172514,31.296197
20389,121.387923,31.2581224
20390,121.3861028,31.2517911
20391,121.3887367,31.2710291
20392,121.3875845,31.2580698
20393,121.4010717,31.2887971
20394,121.3889316,31.2718406
20395,121.4013382,31.2888955
20396,121.3885568,31.2710739
20397,121.4020664,31.2890426
20398,121.3886507,31.2707741
20399,121.3881409,31.2627489
20400,121.4000703,31.288098
20401,121.388388,31.2705387
20402,121.3886293,31.2713459
20403,121.4016598,31.2891473
20404,121.3881075,31.2660639
20405,121.3878459,31.2576494
20406,121.3885459,31.270242
20407,121.3937158,31.2786368
20408,121.3888946,31.2718509
20409,121.3858297,31.2518979
20410,121.3889614,31.2715272
20411,121.3886637,31.2713351
20412,121.4004221,31.2886372
20413,121.4044796,31.289354
20414,121.4068429,31.2893159
20415,121.3999218,31.2881951
20416,121.3864502,31.252491
20417,121.4010094,31.288954
20418,121.4005233,31.2885046
20419,121.3885186,31.2702594
20420,121.3862373,31.252558
20421,121.3885771,31.2705199
20422,121.3886075,31.27051
20423,121.397761,31.2850718
20424,121.4013017,31.2890584
20425,121.388842,31.2712803
20426,121.4086275,31.2895742
20427,121.3995069,31.2873549
20428,121.3888773,31.2712644
20429,121.4020291,31.28921
20430,121.3878862,31.2581235
20431,121.421106,31.2903218
20432,121.4151157,31.3018669
20433,121.4191744,31.2964786
20434,121.4182002,31.2860267
20435,121.4183746,31.2988985
20436,121.4200943,31.2900161
20437,121.4162783,31.3011857
20438,121.4154297,31.3017702
20439,121.4139136,31.2896875
20440,121.4184584,31.285004
20441,121.4169682,31.2869191
20442,121.417215,31.3003912
20443,121.4211419,31.2901292
20444,121.4193137,31.2944147
20445,121.4185001,31.2851029
20446,121.4176894,31.2999339
20447,121.4189602,31.2908919
20448,121.420593,31.2902275
20449,121.4179641,31.2845742
20450,121.4185225,31.2984554
20451,121.4166843,31.2874811
20452,121.4164288,31.2873729
20453,121.4147021,31.30191
20454,121.4181508,31.2994288
20455,121.4178693,31.2843579
20456,121.4191043,31.2968427
20457,121.4165979,31.2874469
20458,121.4165155,31.2874123
20459,121.415492,31.3017307
20460,121.4129085,31.2936775
20461,121.4178189,31.2839944
20462,121.4211456,31.2901005
20463,121.4132637,31.2896339
20464,121.4152143,31.3018496
20465,121.4182825,31.2991808
20466,121.4128281,31.2936469
20467,121.4200792,31.2901764
20468,121.421658,31.2902106
20469,121.4144346,31.3019198
20470,121.4129954,31.2937192
20471,121.4127349,31.293613
20472,121.4186788,31.2979722
20473,121.4211096,31.290288
20474,121.425423,31.2908808
20475,121.42062,31.2900682
20476,121.4200803,31.2902073
20477,121.4191471,31.2966671
20478,121.4184871,31.2850513
20479,121.4179947,31.2996186
20480,121.4183181,31.2990865
20481,121.3940737,31.1762825
20482,121.3946695,31.1749433
20483,121.3968505,31.169201
20484,121.3980489,31.1673471
20485,121.3963172,31.1794152
20486,121.3996217,31.1803722
20487,121.3673457,31.2525846
20488,121.3364725,31.2822694
20489,121.3692145,31.2527225
20490,121.3502266,31.2827701
20491,121.3436534,31.2835476
20492,121.3620159,31.2606113
20493,121.367125,31.2514967
20494,121.3675193,31.2525388
20495,121.3375005,31.2823575
20496,121.3398614,31.2828234
20497,121.3687969,31.2496697
20498,121.3701192,31.2593574
20499,121.3371516,31.2823179
20500,121.3450031,31.2834776
20501,121.3707823,31.2524033
20502,121.366981,31.2515231
20503,121.3672957,31.2520473
20504,121.3522342,31.2824791
20505,121.3706028,31.2620883
20506,121.3670962,31.25207
20507,121.3723945,31.2492277
20508,121.3420021,31.2832597
20509,121.3703534,31.2597826
20510,121.3368032,31.2822906
20511,121.3615888,31.2605891
20512,121.3707449,31.2523101
20513,121.3699726,31.2525179
20514,121.3597701,31.2603964
20515,121.3672019,31.2520566
20516,121.370296,31.2488492
20517,121.370626,31.2638161
20518,121.3459375,31.2833543
20519,121.3673965,31.2520399
20520,121.340514,31.2829652
20521,121.3702049,31.2593358
20522,121.3647197,31.1420321
20523,121.3702564,31.2597922
20524,121.3631681,31.2605476
20525,121.3360974,31.2822678
20526,121.3624934,31.2605978
20527,121.3725761,31.2495745
20528,121.3314398,31.1095536
20529,121.3396116,31.1139695
20530,121.339292,31.1138032
20531,121.340321,31.114229
20532,121.3414041,31.1144614
20533,121.3369472,31.1125409
20534,121.3399606,31.1141184
20535,121.3367291,31.1124168
20536,121.3311502,31.1093967
20537,121.3410268,31.1144051
20538,121.3178065,31.1041851
20539,121.3406697,31.1143306
20540,121.4426353,31.1640323
20541,121.4410737,31.1675477
20542,121.4412504,31.1670682
20543,121.4430292,31.1634254
20544,121.4409503,31.1680561
20545,121.4426148,31.1644446
20546,121.4408218,31.1690669
20547,121.441008,31.1677899
20548,121.4408868,31.1675021
20549,121.4406573,31.1690938
20550,121.4407638,31.1680334
20551,121.4408336,31.168896
20552,121.440969,31.1672546
20553,121.4407222,31.1683191
20554,121.4431892,31.1634946
20555,121.4408527,31.168692
20556,121.4428038,31.1641036
20557,121.4422409,31.1646868
20558,121.4410628,31.1670103
20559,121.4424362,31.1647673
20560,121.442437,31.164356
20561,121.3705179,31.1791295
20562,121.3887956,31.1940382
20563,121.3702221,31.1799419
20564,121.3881104,31.1940588
20565,121.3684764,31.1857066
20566,121.3900228,31.1939721
20567,121.3712603,31.1770296
20568,121.3951747,31.1951995
20569,121.3687412,31.1866116
20570,121.3945305,31.1950851
20571,121.3832141,31.1918642
20572,121.3707282,31.1785564
20573,121.3896156,31.1939904
20574,121.3877209,31.1902132
20575,121.3686925,31.1841496
20576,121.3855314,31.1938162
20577,121.3977077,31.1946982
20578,121.3685291,31.1846064
20579,121.3688201,31.1888498
20580,121.369013,31.1876006
20581,121.3956328,31.1951801
20582,121.3698446,31.1809549
20583,121.3873442,31.1940388
20584,121.3689102,31.1885719
20585,121.3856546,31.1929844
20586,121.369318,31.1824046
20587,121.3865385,31.1939721
20588,121.3926831,31.1920003
20589,121.3995993,31.1942875
20590,121.3688198,31.1868896
20591,121.3890459,31.1972121
20592,121.3689755,31.1874088
20593,121.3896207,31.1953078
20594,121.3053818,31.1741744
20595,121.3066447,31.1740268
20596,121.2992828,31.1747622
20597,121.3008263,31.1746394
20598,121.2992479,31.1746742
20599,121.280779,31.1229768
20600,121.2768344,31.122809
20601,121.286278,31.1725825
20602,121.2851853,31.123045
20603,121.2777104,31.1228877
20604,121.2853242,31.122909
20605,121.2891301,31.168332
20606,121.2885844,31.1691011
20607,121.2854344,31.1230299
20608,121.2649111,31.1216864
20609,121.2909167,31.1658167
20610,121.2783084,31.1229349
20611,121.2722759,31.1223841
20612,121.2893599,31.1680108
20613,121.2856066,31.1229221
20614,121.2683103,31.1220117
20615,121.2786965,31.1229401
20616,121.2738549,31.1225257
20617,121.2930363,31.1631368
20618,121.2937073,31.162338
20619,121.2739057,31.189067
20620,121.4094289,31.2248242
20621,121.4093362,31.2247139
20622,121.4084187,31.2244649
20623,121.3746998,31.2728415
20624,121.4668999,31.3086037
20625,121.360846,31.2777532
20626,121.3608561,31.2779888
20627,121.3749899,31.2917877
20628,121.3627065,31.2758829
20629,121.3607738,31.277975
20630,121.3674027,31.2737895
20631,121.4711597,31.322852
20632,121.3748877,31.29179
20633,121.3623034,31.276155
20634,121.374718,31.2729386
20635,121.362673,31.2758244
20636,121.3615498,31.27678
20637,121.3761273,31.2726109
20638,121.3741826,31.2730397
20639,121.3618626,31.2764072
20640,121.3761672,31.272674
20641,121.3670544,31.2738493
20642,121.3763724,31.2726389
20643,121.3613285,31.2769095
20644,121.3741736,31.2729385
20645,121.3757487,31.2857118
20646,121.3658744,31.2742879
20647,121.3763523,31.2725743
20648,121.3612466,31.2771382
20649,121.3666658,31.2740073
20650,121.3608133,31.2782113
20651,121.3610112,31.277562
20652,121.3674072,31.2738633
20653,121.3611769,31.2771069
20654,121.3515143,31.2440995
20655,121.3512673,31.2441698
20656,121.3514826,31.2442435
