section_id,s_node,e_node,length
36237,39548,39547,1.830220229
36238,39549,58486,1.102055624
36239,58486,58485,0.524744966
36240,58485,58490,0.980595191
36241,58490,58491,9.072087098
36242,58491,39545,0.453155909
36243,39545,39543,0.295206974
36244,39543,58471,1.848137245
36245,58471,58470,1.354044796
36246,58470,39544,1.531645082
36247,39544,58472,0.66075387
36248,58472,58438,0.297430241
36249,58438,58473,0.438400815
36250,58473,58474,1.261209945
36251,58474,58475,2.754979691
36252,58475,58437,0.556913373
36253,58437,58434,0.617649316
36254,58434,55307,3.929621623
36255,39542,58516,2.05176302
36256,58516,39541,2.194543603
36257,39541,39540,2.833001286
36258,39540,58468,1.885343567
36259,58468,39538,3.569207621
36260,39538,39536,0.824323579
36261,39536,58513,0.751490953
36262,58513,39534,1.129515498
36263,39534,58505,4.735822054
36264,58505,58506,1.008667318
36265,58506,58503,0.492600878
36266,58503,58507,0.589236408
36267,58507,58504,1.226463873
36268,58504,58509,1.771820427
36269,58509,37189,2.997524813
36270,50019,39531,0.973087305
36271,39531,39203,9.14030189
36272,39203,39532,4.599887316
36273,39539,39537,1.358055677
36274,39537,39533,1.533197623
36275,39533,39532,1.275700756
36276,39550,58477,5.292378746
36277,58477,39547,3.001437682
36278,39547,58476,1.009408028
36279,58476,71559,0.418437452
36280,71559,58541,2.487700084
36281,58541,58540,3.897041774
36282,58540,58539,3.373781402
36283,58539,58532,3.366775589
36284,58532,58531,5.106356874
36285,58531,58525,1.768980386
36286,58525,39542,1.570381189
36287,39542,58517,2.460638855
36288,58517,58514,1.245849404
36289,58514,39539,8.079137994
36290,39539,39535,1.719545007
36291,39535,39203,1.193430242
36292,39562,39561,1.885625451
36293,39561,39556,0.637226782
36294,39556,39553,0.622399169
36295,39553,39551,0.797271889
36296,39551,39550,2.164646526
36297,15739,39571,0.959786663
36298,39571,39570,4.353478364
36299,39570,39568,4.972604528
36300,39568,39566,1.510996195
36301,39566,39565,1.245927057
36302,39565,39559,1.66863458
36303,39559,39718,2.520165873
36304,39718,39554,2.658219949
36305,39554,39552,1.444565369
36306,39532,39530,4.222261147
36307,39530,39529,0.716768505
36308,39529,39611,0.92623109
36309,39611,39528,1.443512288
36310,39528,58502,1.182177513
36311,58502,39527,1.932445408
36312,39527,39525,6.178327161
36313,39525,39609,1.998440635
36314,39609,39608,4.268927812
36315,39608,58499,0.507364776
36316,58499,58498,0.497841201
36317,58498,39524,0.70276324
36318,58676,39601,2.523935915
36319,39601,50017,14.11079316
36320,50017,39603,1.145634672
36321,39603,58492,2.261555903
36322,58492,58497,3.177640028
36323,58497,39606,4.964783002
36324,39607,39524,2.489219168
36325,39524,58496,4.402513184
36326,58496,39605,3.361410106
36327,39605,50018,1.160573759
36328,50018,39604,3.455103594
36329,39604,39602,10.90481025
36330,39602,58674,2.258260997
36331,39597,39595,0.67466825
36332,39595,39593,2.740826241
36333,39593,55198,1.73489712
36334,55198,39586,2.026320351
36335,39586,55197,1.178563117
36336,55197,39582,0.888898258
36337,39582,39578,0.815216685
36338,39578,55196,0.873871857
36339,55196,39575,0.596194609
36340,39575,55195,0.922613902
36341,55195,39574,1.00356748
36342,39574,39573,0.972051984
36343,39573,39576,3.734542528
36344,39576,39580,5.000611898
36345,39607,39606,1.008955156
36346,39606,58500,1.887407957
36347,58500,39598,2.219887704
36348,39598,39597,5.28839659
36349,39723,58382,4.508857867
36350,58382,58381,2.49232798
36351,58381,16950,1.423681729
36352,16950,39789,3.513501732
36353,39789,39710,3.440481324
36354,39710,58390,2.6575574
36355,58390,58404,0.571815887
36356,58404,58405,1.394685451
36357,14116,39644,3.449751227
36358,39644,55324,1.484133056
36359,55324,55231,1.761714805
36360,55231,55325,2.135062136
36361,55325,39651,1.216782464
36362,39651,55326,0.776903877
36363,55326,55327,0.71936873
36364,55327,55328,0.630118544
36365,55328,55329,0.73871457
36366,55329,55330,0.620948675
36367,55330,39656,0.596513304
36368,39656,55331,0.797855455
36369,55331,55332,0.807103819
36370,55332,39663,0.83535171
36371,39663,55333,0.864655029
36372,55333,39667,0.987072239
36373,39667,55334,1.296531762
36374,55334,39666,1.326151565
36375,39666,39658,9.93089292
36376,39685,39690,1.651694016
36377,39690,39691,2.132709102
36378,39693,39695,2.324204104
36379,39695,39699,1.851909152
36380,39743,39740,1.563154514
36381,39740,58380,0.784151656
36382,58380,39738,0.640352788
36383,39738,39735,1.759623046
36384,39735,58362,1.449808592
36385,58362,39730,1.497334666
36386,39730,39728,2.731215623
36387,39224,39748,3.068696689
36388,39748,58366,2.194637743
36389,58366,39746,1.842411338
36390,39746,39743,1.524934723
36391,39743,58364,1.783966482
36392,58364,58365,1.407330379
36393,58365,58363,1.023829822
36394,58363,58351,0.62387521
36395,58351,39744,0.592962786
36396,39701,55279,4.430288208
36397,55279,65438,1.208797103
36398,65438,39705,0.670120368
36399,39705,65439,0.496647983
36400,65439,55280,0.512835808
36401,55280,21843,1.220952155
36402,16866,55251,0.821530628
36403,55251,39676,0.86338567
36404,39676,39675,0.559879294
36405,39675,39673,0.707192237
36406,39673,55252,0.813574796
36407,55252,55250,0.775073256
36408,55250,39672,0.897562622
36409,39672,55249,1.187579079
36410,55249,39670,1.531308701
36411,39670,55242,0.903485103
36412,55242,39661,1.027025971
36413,39661,55245,0.623101621
36414,55245,55246,0.615410972
36415,55246,55244,0.813791969
36416,55244,39197,0.626490153
36417,55172,39631,1.168480311
36418,39631,49963,5.090407693
36419,39669,39679,4.567065306
36420,39679,39682,4.441579192
36421,39682,39686,7.177242083
36422,39686,39697,8.042155369
36423,39697,58566,9.366390741
36424,39773,39772,0.883299946
36425,39772,39771,11.17555986
36426,39771,39770,4.462386691
36427,39770,39769,1.947059443
36428,39769,39767,2.254011548
36429,39767,39765,3.225257839
36430,39765,39760,16.88423612
36431,39760,58336,16.90172118
36432,58336,39754,2.571277411
36433,39754,39751,17.79045862
36434,39751,39750,7.607893284
36435,39750,39749,6.174883024
36436,39669,39660,1.646347552
36437,39660,55729,0.83417568
36438,55729,39654,1.236558709
36439,39654,55473,0.916659641
36440,55473,51511,0.831591294
36441,51511,55380,0.783966967
36442,55380,39648,0.827959763
36443,39648,55381,1.927357043
36444,55381,39646,2.275264769
36445,39731,39734,3.500149112
36446,39734,58378,1.315795869
36447,58378,39737,0.998967066
36448,39737,39741,1.685791479
36449,39741,58374,0.58192517
36450,58374,39747,1.683968791
36451,39747,39749,1.608800839
36452,39749,39745,1.564477664
36453,39745,39742,1.892845366
36454,39742,58369,0.835016773
36455,58369,39739,0.4950782
36456,39739,39736,1.224402556
36457,39736,58379,1.120846488
36458,58379,39733,0.849374636
36459,39733,39731,3.291614879
36460,39646,55379,1.527346781
36461,55379,39647,1.498818024
36462,39647,39649,0.968645621
36463,39649,55225,1.372879281
36464,55225,51512,0.251033348
36465,51512,39653,1.307617917
36466,39653,55382,0.909566642
36467,55382,51513,1.059711612
36468,51513,39659,0.461187872
36469,39659,39664,0.761578305
36470,39664,39669,0.788899369
36471,58350,39732,1.640589357
36472,39732,39727,2.875373856
36473,39727,37455,1.955328211
36474,37455,58349,1.09120545
36475,58349,39725,0.991599296
36476,39725,39722,8.057112825
36477,39722,39714,7.420854892
36478,39714,39709,6.133628308
36479,39709,39708,3.701340751
36480,80115,39613,0.871730873
36481,39774,39772,4.991503926
36482,39772,39768,3.994754243
36483,39768,39766,3.422144617
36484,39766,39764,4.276116854
36485,39764,39763,3.373440571
36486,39763,61629,2.610388526
36487,61629,39761,1.394898992
36488,39761,58344,0.756057271
36489,58344,39759,6.127488741
36490,39759,39757,10.73901755
36491,39757,39756,4.888314693
36492,39756,39753,5.694375652
36493,39753,58333,7.624531543
36494,58333,71502,0.523662126
36495,16948,39783,20.79480998
36496,39783,77725,10.7633179
36497,77725,39787,1.217393632
36498,39787,39788,1.302612862
36499,39717,77678,0.960075292
36500,77678,39713,2.65528486
36501,39713,16951,10.4182772
36502,39704,39700,3.048350737
36503,39700,39694,4.254103945
36504,39694,39684,6.170349082
36505,39684,39683,1.420877708
36506,39689,49303,3.05012656
36507,49303,39696,5.949024477
36508,39696,55305,1.821455706
36509,55305,55304,1.901383828
36510,55304,39703,1.569578664
36511,39703,58448,1.433160077
36512,58448,58451,1.190250385
36513,58451,39707,5.036713529
36514,39712,39715,5.655089525
36515,39715,58452,2.327001641
36516,58452,58453,1.56849264
36517,58453,39720,2.411270953
36518,39720,58446,1.812466096
36519,58446,58441,1.287534318
36520,58441,39724,1.952504214
36521,39724,51400,1.235555596
36522,51400,39213,9.901926398
36523,39606,48250,8.651402275
36524,48250,49302,5.98106742
36525,49302,39681,2.742028346
36526,39681,58545,1.496991156
36527,58545,39689,1.488043697
36528,39689,58469,3.725852591
36529,58469,58449,1.48244447
36530,58449,39692,1.153749624
36531,39698,80176,15.35814749
36532,80176,39712,11.84452065
36533,37521,50582,3.587065112
36534,50582,39791,1.48884751
36535,39791,39790,4.833224327
36536,17871,39794,1.956952507
36537,39794,59259,3.355337171
36538,59259,39793,1.752546994
36539,39793,17869,3.87846842
36540,39804,39805,9.117074132
36541,39799,39800,0.816347799
36542,39800,60911,2.162791451
36543,60911,60918,3.008976265
36544,60918,39801,4.143202477
36545,39801,39802,0.647573336
36546,39802,39803,0.619526029
36547,39803,60863,0.319359378
36548,60863,39804,1.176133394
36549,7399,40472,1.934520038
36550,40472,80081,3.526908479
36551,80081,40473,14.9632981
36552,40473,40476,7.34573404
36553,39813,14515,9.173219491
36554,14515,26193,12.83340215
36555,26193,26195,6.687485496
36556,26195,14516,3.678676307
36557,14516,26196,8.440384136
36558,26196,14517,8.791730848
36559,14517,26200,22.37630731
36560,26200,39817,9.136793507
36561,39817,14518,12.41202633
36562,14518,14519,9.68643458
36563,14519,14520,9.221509465
36564,14520,14521,6.118244152
36565,14521,14522,21.0795042
36566,14522,26222,6.326685329
36567,26222,26115,3.909124431
36568,26115,26117,5.571820476
36569,26117,14523,5.196847257
36570,14523,26125,4.835797402
36571,26125,26129,4.898179482
36572,39815,43257,8.71189326
36573,43257,39812,0.987055586
36574,39812,7398,1.080475116
36575,7398,79001,1.462306556
36576,39814,40901,1.432127345
36577,40901,17589,17.40745042
36578,17589,40902,9.476349629
36579,39816,14538,37.52487062
36580,14538,14539,11.15757387
36581,14539,26194,10.31766972
36582,26194,14540,19.8016883
36583,14540,14541,33.23652836
36584,73273,24121,8.441366805
36585,24121,24123,8.362696502
36586,24123,48241,7.188849444
36587,48241,48243,5.840764882
36588,48243,80710,1.371927096
36589,80710,24120,2.125155899
36590,24120,24112,13.39686931
36591,77439,21575,2.462654029
36592,21575,21548,2.595103361
36593,21548,21561,5.188501477
36594,21561,79796,4.320024751
36595,79796,79795,0.698052046
36596,79795,44692,7.403929192
36597,44692,21529,2.446903968
36598,21529,44693,5.675931991
36599,44693,27221,2.646103225
36600,27221,21506,6.288005233
36601,21506,21510,2.421844605
36602,21510,21557,4.075500156
36603,39831,39832,1.091218171
36604,39832,4244,9.838957857
36605,39878,4190,2.729447467
36606,4190,5442,6.161492143
36607,5442,80278,12.13739807
36608,80278,80277,2.259126683
36609,80277,17054,8.981332112
36610,17054,5413,15.09574487
36611,7372,7371,1.505377825
36612,7371,39837,1.246673595
36613,39837,39836,1.075480785
36614,39836,39835,1.201207928
36615,39835,39985,6.458952457
36616,39985,58769,0.993800696
36617,58769,74821,14.01783742
36618,74821,74618,11.59421967
36619,74618,7370,3.98022586
36620,21188,7352,1.155786774
36621,7352,39912,3.684531086
36622,39912,19862,0.611478275
36623,19862,7339,0.478237472
36624,7339,39913,1.151938281
36625,39913,7363,25.23662684
36626,7363,7353,0.652353613
36627,7353,39914,2.856082933
36628,39914,7354,8.277908227
36629,7354,19827,3.624685187
36630,19827,39855,0.535023196
36631,5386,7373,8.941082665
36632,7373,78898,13.70600097
36633,78898,7349,3.123025459
36634,7370,5379,0.660376168
36635,5379,74614,5.836863695
36636,74614,5380,22.73807057
36637,15369,39838,0.80127627
36638,39838,7372,5.550355042
36639,74823,19889,5.925494899
36640,19889,19863,1.325857706
36641,19863,39917,14.25527076
36642,39917,5455,1.740410751
36643,5455,5456,1.990798899
36644,5456,5443,10.11581525
36645,5443,7359,15.87868091
36646,7359,19904,11.88681123
36647,19904,19874,1.006572857
36648,19874,19897,0.852143739
36649,19897,19868,1.068223821
36650,19868,7360,3.997211381
36651,7360,39919,15.15708901
36652,39919,39864,1.076061343
36653,39864,39918,1.300161401
36654,39993,5443,4.167786569
36655,5443,5444,9.756052807
36656,5444,19825,1.043989969
36657,19825,39990,1.060932048
36658,39990,19810,1.070116628
36659,19810,39989,0.924358097
36660,39989,19804,0.916488308
36661,19804,39988,0.919118491
36662,39988,39987,1.064595664
36663,39987,5445,1.962272234
36664,39994,39993,1.403390402
36665,39991,7360,0.545953144
36666,7360,5472,2.736135615
36667,5472,39916,3.397512071
36668,39916,39915,2.989719513
36669,39915,5473,3.574300379
36670,5473,5474,0.995933588
36671,5474,7137,0.921464437
36672,7137,5475,5.212193484
36673,5475,5476,0.921636581
36674,5476,62719,0.588119788
36675,62719,62720,1.325075128
36676,62720,16211,0.733874526
36677,16211,75407,0.812887837
36678,39992,39991,1.405776834
36679,29932,40016,6.518188983
36680,40016,71243,11.60122652
36681,71243,63066,2.179704607
36682,21541,40030,2.401289262
36683,52155,21423,1.034317827
36684,21423,76623,7.160824959
36685,76623,66008,0.862883337
36686,66008,27204,8.347644859
36687,27204,66010,10.22845643
36688,66010,66019,5.644319364
36689,40049,45723,29.72426627
36690,1750,40069,24.28397208
36691,40069,1751,19.51937291
36692,17638,40518,0.360931248
36693,40518,12941,8.874682313
36694,12941,56673,1.721016621
36695,56673,12933,7.883529176
36696,12933,75842,5.686883316
36697,75842,75841,1.3517222
36698,75841,40517,6.451142563
36699,40517,12930,0.720571461
36700,12930,40516,0.767804775
36701,40516,40515,0.780478969
36702,40515,12940,1.556900251
36703,12940,40514,1.310106749
36704,40514,40512,1.396909258
36705,40512,12939,1.350423225
36706,12939,40510,1.59008361
36707,40510,40076,2.010906481
36708,40076,40511,1.093168528
36709,40511,58935,0.726091052
36710,58935,12938,0.720512405
36711,12938,40513,1.429379636
36712,40513,40077,1.442661507
36713,40077,40078,2.827032551
36714,40078,12937,1.478697456
36715,12937,40081,0.790954476
36716,40081,40082,0.716616532
36717,40082,40080,9.124871262
36718,40080,40079,0.625322515
36719,40079,12936,0.490457834
36720,19796,19852,1.87208661
36721,19852,40231,0.602170322
36722,40231,19782,0.511947891
36723,19782,9456,0.91646195
36724,40188,40190,1.417562359
36725,40189,40187,1.416344327
36726,40190,40192,2.865964415
36727,40192,40194,1.233744243
36728,40194,40196,1.239525128
36729,40196,40198,1.693492614
36730,40198,40200,1.621062232
36731,40200,40202,1.179695885
36732,40202,40204,1.174782092
36733,40204,40206,0.510571741
36734,40206,40074,0.554434868
36735,40074,40075,0.411088094
36736,40075,40210,0.38188998
36737,40210,40212,0.471801291
36738,40212,40214,6.947744136
36739,40214,40216,2.06920074
36740,40216,40218,1.582573267
36741,40218,40220,1.196017011
36742,40220,40222,1.24424651
36743,40222,40224,1.19677513
36744,40224,40226,0.915771395
36745,40226,40228,4.126567148
36746,40228,40230,3.594898363
36747,40230,19841,1.733721714
36748,9456,40229,1.667895062
36749,40229,40227,3.590000807
36750,40227,40225,4.113244503
36751,40225,40223,0.898921024
36752,40223,40221,1.171328375
36753,40221,40219,1.21589055
36754,40219,40217,1.168167648
36755,40217,40215,1.558781456
36756,40215,40213,2.055035309
36757,40213,40211,6.932414102
36758,40211,40209,0.444072344
36759,40209,40208,0.391768965
36760,40208,40073,0.252088283
36761,40073,40207,0.146158033
36762,40207,40205,0.498738106
36763,40205,40203,0.541056242
36764,40203,40201,1.19592961
36765,40201,40199,1.184326608
36766,40199,40197,1.63573871
36767,40197,40195,1.701739506
36768,40195,40193,1.231491211
36769,40193,40191,1.224105965
36770,40191,40189,2.781914203
36771,40187,40185,1.546813136
36772,40185,40183,0.821072576
36773,40183,40181,0.754485799
36774,40181,40179,0.836052632
36775,40179,40177,0.813430187
36776,40177,40175,0.740094058
36777,40175,40173,16.77373191
36778,40173,40170,1.322894746
36779,40170,40168,1.237004144
36780,40168,40166,1.060815583
36781,40166,40164,0.973550266
36782,40164,40162,0.944918373
36783,40162,68538,6.135047433
36784,68538,40145,0.147194902
36785,40145,68544,0.867602609
36786,68544,40139,0.089412613
36787,40105,40107,1.712687943
36788,40107,40109,1.243250271
36789,40109,40112,3.431246635
36790,40112,40115,1.221427273
36791,40115,40117,1.191467774
36792,40117,40119,1.233613652
36793,40119,40121,1.260944215
36794,40121,40125,4.01025248
36795,40125,40132,11.73131678
36796,40132,68542,0.11510148
36797,68542,68546,0.622508874
36798,68546,40141,0.249758533
36799,40141,68548,0.287538133
36800,68548,40146,0.717152432
36801,40146,68539,0.141778041
36802,68539,40163,6.142475463
36803,40163,40165,0.92516546
36804,40165,40167,0.951554587
36805,40167,40169,1.037724111
36806,40169,40171,1.217832176
36807,40171,40172,1.310776925
36808,40172,40176,16.77563089
36809,40176,40178,0.758585043
36810,40178,40180,0.833872321
36811,40180,40182,0.856058857
36812,40182,40184,0.77334712
36813,40184,40186,0.838824043
36814,40186,40188,1.478054642
36815,40237,40238,1.700674367
36816,40263,40264,1.459457467
36817,40304,75794,14.14299368
36818,75794,75795,2.734270046
36819,75795,58993,3.822726034
